Date,F1,F2,F3,F4,F5,F6,Label
1985-05-22,7.8,4.5,7.6,6.9,7.5,8.5,5.5
1985-05-23,4.5,7.6,6.9,7.5,8.5,5.5,9.5
1985-05-24,7.6,6.9,7.5,8.5,5.5,9.5,7.3
1985-05-25,6.9,7.5,8.5,5.5,9.5,7.3,5.4
1985-05-26,7.5,8.5,5.5,9.5,7.3,5.4,5.5
1985-05-27,8.5,5.5,9.5,7.3,5.4,5.5,8.1
1985-05-28,5.5,9.5,7.3,5.4,5.5,8.1,11.2
1985-05-29,9.5,7.3,5.4,5.5,8.1,11.2,13.4
1985-05-30,7.3,5.4,5.5,8.1,11.2,13.4,11.6
1985-05-31,5.4,5.5,8.1,11.2,13.4,11.6,10.1
1985-06-01,5.5,8.1,11.2,13.4,11.6,10.1,4.3
1985-06-02,8.1,11.2,13.4,11.6,10.1,4.3,5.5
1985-06-03,11.2,13.4,11.6,10.1,4.3,5.5,4.4
1985-06-04,13.4,11.6,10.1,4.3,5.5,4.4,5.9
1985-06-05,11.6,10.1,4.3,5.5,4.4,5.9,5.7
1985-06-06,10.1,4.3,5.5,4.4,5.9,5.7,8.2
1985-06-07,4.3,5.5,4.4,5.9,5.7,8.2,8.2
1985-06-08,5.5,4.4,5.9,5.7,8.2,8.2,4.2
1985-06-09,4.4,5.9,5.7,8.2,8.2,4.2,6.5
1985-06-10,5.9,5.7,8.2,8.2,4.2,6.5,10.0
1985-06-11,5.7,8.2,8.2,4.2,6.5,10.0,8.8
1985-06-12,8.2,8.2,4.2,6.5,10.0,8.8,6.6
1985-06-13,8.2,4.2,6.5,10.0,8.8,6.6,7.8
1985-06-14,4.2,6.5,10.0,8.8,6.6,7.8,10.1
1985-06-15,6.5,10.0,8.8,6.6,7.8,10.1,7.1
1985-06-16,10.0,8.8,6.6,7.8,10.1,7.1,7.7
1985-06-17,8.8,6.6,7.8,10.1,7.1,7.7,8.5
1985-06-18,6.6,7.8,10.1,7.1,7.7,8.5,7.3
1985-06-19,7.8,10.1,7.1,7.7,8.5,7.3,6.9
1985-06-20,10.1,7.1,7.7,8.5,7.3,6.9,8.4
1985-06-21,7.1,7.7,8.5,7.3,6.9,8.4,7.1
1985-06-22,7.7,8.5,7.3,6.9,8.4,7.1,6.3
1985-06-23,8.5,7.3,6.9,8.4,7.1,6.3,0.6
1985-06-24,7.3,6.9,8.4,7.1,6.3,0.6,1.6
1985-06-25,6.9,8.4,7.1,6.3,0.6,1.6,7.0
1985-06-26,8.4,7.1,6.3,0.6,1.6,7.0,8.3
1985-06-27,7.1,6.3,0.6,1.6,7.0,8.3,8.0
1985-06-28,6.3,0.6,1.6,7.0,8.3,8.0,10.2
1985-06-29,0.6,1.6,7.0,8.3,8.0,10.2,10.6
1985-06-30,1.6,7.0,8.3,8.0,10.2,10.6,10.4
1985-07-01,7.0,8.3,8.0,10.2,10.6,10.4,11.6
1985-07-02,8.3,8.0,10.2,10.6,10.4,11.6,11.0
1985-07-03,8.0,10.2,10.6,10.4,11.6,11.0,10.7
1985-07-04,10.2,10.6,10.4,11.6,11.0,10.7,7.3
1985-07-05,10.6,10.4,11.6,11.0,10.7,7.3,4.2
1985-07-06,10.4,11.6,11.0,10.7,7.3,4.2,4.7
1985-07-07,11.6,11.0,10.7,7.3,4.2,4.7,5.6
1985-07-08,11.0,10.7,7.3,4.2,4.7,5.6,7.7
1985-07-09,10.7,7.3,4.2,4.7,5.6,7.7,7.5
1985-07-10,7.3,4.2,4.7,5.6,7.7,7.5,4.9
1985-07-11,4.2,4.7,5.6,7.7,7.5,4.9,5.9
1985-07-12,4.7,5.6,7.7,7.5,4.9,5.9,7.8
1985-07-13,5.6,7.7,7.5,4.9,5.9,7.8,5.8
1985-07-14,7.7,7.5,4.9,5.9,7.8,5.8,7.0
1985-07-15,7.5,4.9,5.9,7.8,5.8,7.0,8.4
1985-07-16,4.9,5.9,7.8,5.8,7.0,8.4,6.2
1985-07-17,5.9,7.8,5.8,7.0,8.4,6.2,7.5
1985-07-18,7.8,5.8,7.0,8.4,6.2,7.5,4.8
1985-07-19,5.8,7.0,8.4,6.2,7.5,4.8,3.3
1985-07-20,7.0,8.4,6.2,7.5,4.8,3.3,3.2
1985-07-21,8.4,6.2,7.5,4.8,3.3,3.2,7.0
1985-07-22,6.2,7.5,4.8,3.3,3.2,7.0,8.4
1985-07-23,7.5,4.8,3.3,3.2,7.0,8.4,0.3
1985-07-24,4.8,3.3,3.2,7.0,8.4,0.3,0.3
1985-07-25,3.3,3.2,7.0,8.4,0.3,0.3,2.1
1985-07-26,3.2,7.0,8.4,0.3,0.3,2.1,8.5
1985-07-27,7.0,8.4,0.3,0.3,2.1,8.5,1.4
1985-07-28,8.4,0.3,0.3,2.1,8.5,1.4,4.1
1985-07-29,0.3,0.3,2.1,8.5,1.4,4.1,10.3
1985-07-30,0.3,2.1,8.5,1.4,4.1,10.3,6.6
1985-07-31,2.1,8.5,1.4,4.1,10.3,6.6,6.1
1985-08-01,8.5,1.4,4.1,10.3,6.6,6.1,7.0
1985-08-02,1.4,4.1,10.3,6.6,6.1,7.0,5.1
1985-08-03,4.1,10.3,6.6,6.1,7.0,5.1,6.3
1985-08-04,10.3,6.6,6.1,7.0,5.1,6.3,6.9
1985-08-05,6.6,6.1,7.0,5.1,6.3,6.9,11.4
1985-08-06,6.1,7.0,5.1,6.3,6.9,11.4,10.4
1985-08-07,7.0,5.1,6.3,6.9,11.4,10.4,10.3
1985-08-08,5.1,6.3,6.9,11.4,10.4,10.3,9.2
1985-08-09,6.3,6.9,11.4,10.4,10.3,9.2,7.2
1985-08-10,6.9,11.4,10.4,10.3,9.2,7.2,7.5
1985-08-11,11.4,10.4,10.3,9.2,7.2,7.5,4.0
1985-08-12,10.4,10.3,9.2,7.2,7.5,4.0,5.6
1985-08-13,10.3,9.2,7.2,7.5,4.0,5.6,6.7
1985-08-14,9.2,7.2,7.5,4.0,5.6,6.7,8.4
1985-08-15,7.2,7.5,4.0,5.6,6.7,8.4,11.0
1985-08-16,7.5,4.0,5.6,6.7,8.4,11.0,8.4
1985-08-17,4.0,5.6,6.7,8.4,11.0,8.4,8.8
1985-08-18,5.6,6.7,8.4,11.0,8.4,8.8,8.6
1985-08-19,6.7,8.4,11.0,8.4,8.8,8.6,8.3
1985-08-20,8.4,11.0,8.4,8.8,8.6,8.3,4.0
1985-08-21,11.0,8.4,8.8,8.6,8.3,4.0,3.6
1985-08-22,8.4,8.8,8.6,8.3,4.0,3.6,5.7
1985-08-23,8.8,8.6,8.3,4.0,3.6,5.7,10.6
1985-08-24,8.6,8.3,4.0,3.6,5.7,10.6,6.9
1985-08-25,8.3,4.0,3.6,5.7,10.6,6.9,10.0
1985-08-26,4.0,3.6,5.7,10.6,6.9,10.0,9.8
1985-08-27,3.6,5.7,10.6,6.9,10.0,9.8,7.2
1985-08-28,5.7,10.6,6.9,10.0,9.8,7.2,10.5
1985-08-29,10.6,6.9,10.0,9.8,7.2,10.5,3.6
1985-08-30,6.9,10.0,9.8,7.2,10.5,3.6,5.3
1985-08-31,10.0,9.8,7.2,10.5,3.6,5.3,8.4
1985-09-01,9.8,7.2,10.5,3.6,5.3,8.4,10.3
1985-09-02,7.2,10.5,3.6,5.3,8.4,10.3,7.9
1985-09-03,10.5,3.6,5.3,8.4,10.3,7.9,8.5
1985-09-04,3.6,5.3,8.4,10.3,7.9,8.5,7.9
1985-09-05,5.3,8.4,10.3,7.9,8.5,7.9,8.0
1985-09-06,8.4,10.3,7.9,8.5,7.9,8.0,9.8
1985-09-07,10.3,7.9,8.5,7.9,8.0,9.8,6.7
1985-09-08,7.9,8.5,7.9,8.0,9.8,6.7,4.8
1985-09-09,8.5,7.9,8.0,9.8,6.7,4.8,9.9
1985-09-10,7.9,8.0,9.8,6.7,4.8,9.9,12.8
1985-09-11,8.0,9.8,6.7,4.8,9.9,12.8,10.9
1985-09-12,9.8,6.7,4.8,9.9,12.8,10.9,11.7
1985-09-13,6.7,4.8,9.9,12.8,10.9,11.7,11.7
1985-09-14,4.8,9.9,12.8,10.9,11.7,11.7,11.0
1985-09-15,9.9,12.8,10.9,11.7,11.7,11.0,8.2
1985-09-16,12.8,10.9,11.7,11.7,11.0,8.2,7.5
1985-09-17,10.9,11.7,11.7,11.0,8.2,7.5,5.4
1985-09-18,11.7,11.7,11.0,8.2,7.5,5.4,7.2
1985-09-19,11.7,11.0,8.2,7.5,5.4,7.2,9.7
1985-09-20,11.0,8.2,7.5,5.4,7.2,9.7,8.4
1985-09-21,8.2,7.5,5.4,7.2,9.7,8.4,9.0
1985-09-22,7.5,5.4,7.2,9.7,8.4,9.0,8.7
1985-09-23,5.4,7.2,9.7,8.4,9.0,8.7,6.6
1985-09-24,7.2,9.7,8.4,9.0,8.7,6.6,11.6
1985-09-25,9.7,8.4,9.0,8.7,6.6,11.6,13.1
1985-09-26,8.4,9.0,8.7,6.6,11.6,13.1,6.7
1985-09-27,9.0,8.7,6.6,11.6,13.1,6.7,6.5
1985-09-28,8.7,6.6,11.6,13.1,6.7,6.5,7.7
1985-09-29,6.6,11.6,13.1,6.7,6.5,7.7,8.7
1985-09-30,11.6,13.1,6.7,6.5,7.7,8.7,7.2
1985-10-01,13.1,6.7,6.5,7.7,8.7,7.2,10.5
1985-10-02,6.7,6.5,7.7,8.7,7.2,10.5,8.6
1985-10-03,6.5,7.7,8.7,7.2,10.5,8.6,7.2
1985-10-04,7.7,8.7,7.2,10.5,8.6,7.2,11.4
1985-10-05,8.7,7.2,10.5,8.6,7.2,11.4,16.2
1985-10-06,7.2,10.5,8.6,7.2,11.4,16.2,6.1
1985-10-07,10.5,8.6,7.2,11.4,16.2,6.1,9.6
1985-10-08,8.6,7.2,11.4,16.2,6.1,9.6,11.1
1985-10-09,7.2,11.4,16.2,6.1,9.6,11.1,13.6
1985-10-10,11.4,16.2,6.1,9.6,11.1,13.6,10.7
1985-10-11,16.2,6.1,9.6,11.1,13.6,10.7,14.7
1985-10-12,6.1,9.6,11.1,13.6,10.7,14.7,11.6
1985-10-13,9.6,11.1,13.6,10.7,14.7,11.6,7.3
1985-10-14,11.1,13.6,10.7,14.7,11.6,7.3,8.0
1985-10-15,13.6,10.7,14.7,11.6,7.3,8.0,9.6
1985-10-16,10.7,14.7,11.6,7.3,8.0,9.6,16.0
1985-10-17,14.7,11.6,7.3,8.0,9.6,16.0,15.1
1985-10-18,11.6,7.3,8.0,9.6,16.0,15.1,12.8
1985-10-19,7.3,8.0,9.6,16.0,15.1,12.8,6.2
1985-10-20,8.0,9.6,16.0,15.1,12.8,6.2,7.1
1985-10-21,9.6,16.0,15.1,12.8,6.2,7.1,8.4
1985-10-22,16.0,15.1,12.8,6.2,7.1,8.4,10.0
1985-10-23,15.1,12.8,6.2,7.1,8.4,10.0,12.7
1985-10-24,12.8,6.2,7.1,8.4,10.0,12.7,10.0
1985-10-25,6.2,7.1,8.4,10.0,12.7,10.0,10.2
1985-10-26,7.1,8.4,10.0,12.7,10.0,10.2,6.5
1985-10-27,8.4,10.0,12.7,10.0,10.2,6.5,9.2
1985-10-28,10.0,12.7,10.0,10.2,6.5,9.2,11.9
1985-10-29,12.7,10.0,10.2,6.5,9.2,11.9,14.7
1985-10-30,10.0,10.2,6.5,9.2,11.9,14.7,11.4
1985-10-31,10.2,6.5,9.2,11.9,14.7,11.4,6.8
1985-11-01,6.5,9.2,11.9,14.7,11.4,6.8,7.4
1985-11-02,9.2,11.9,14.7,11.4,6.8,7.4,11.2
1985-11-03,11.9,14.7,11.4,6.8,7.4,11.2,9.2
1985-11-04,14.7,11.4,6.8,7.4,11.2,9.2,12.6
1985-11-05,11.4,6.8,7.4,11.2,9.2,12.6,16.0
1985-11-06,6.8,7.4,11.2,9.2,12.6,16.0,17.1
1985-11-07,7.4,11.2,9.2,12.6,16.0,17.1,15.3
1985-11-08,11.2,9.2,12.6,16.0,17.1,15.3,13.3
1985-11-09,9.2,12.6,16.0,17.1,15.3,13.3,15.4
1985-11-10,12.6,16.0,17.1,15.3,13.3,15.4,13.2
1985-11-11,16.0,17.1,15.3,13.3,15.4,13.2,14.4
1985-11-12,17.1,15.3,13.3,15.4,13.2,14.4,14.0
1985-11-13,15.3,13.3,15.4,13.2,14.4,14.0,15.5
1985-11-14,13.3,15.4,13.2,14.4,14.0,15.5,21.0
1985-11-15,15.4,13.2,14.4,14.0,15.5,21.0,10.0
1985-11-16,13.2,14.4,14.0,15.5,21.0,10.0,9.6
1985-11-17,14.4,14.0,15.5,21.0,10.0,9.6,12.0
1985-11-18,14.0,15.5,21.0,10.0,9.6,12.0,12.2
1985-11-19,15.5,21.0,10.0,9.6,12.0,12.2,11.3
1985-11-20,21.0,10.0,9.6,12.0,12.2,11.3,13.2
1985-11-21,10.0,9.6,12.0,12.2,11.3,13.2,10.5
1985-11-22,9.6,12.0,12.2,11.3,13.2,10.5,10.1
1985-11-23,12.0,12.2,11.3,13.2,10.5,10.1,8.8
1985-11-24,12.2,11.3,13.2,10.5,10.1,8.8,13.7
1985-11-25,11.3,13.2,10.5,10.1,8.8,13.7,16.2
1985-11-26,13.2,10.5,10.1,8.8,13.7,16.2,16.0
1985-11-27,10.5,10.1,8.8,13.7,16.2,16.0,14.0
1985-11-28,10.1,8.8,13.7,16.2,16.0,14.0,13.7
1985-11-29,8.8,13.7,16.2,16.0,14.0,13.7,12.5
1985-11-30,13.7,16.2,16.0,14.0,13.7,12.5,12.8
1985-12-01,16.2,16.0,14.0,13.7,12.5,12.8,12.3
1985-12-02,16.0,14.0,13.7,12.5,12.8,12.3,15.2
1985-12-03,14.0,13.7,12.5,12.8,12.3,15.2,15.0
1985-12-04,13.7,12.5,12.8,12.3,15.2,15.0,16.4
1985-12-05,12.5,12.8,12.3,15.2,15.0,16.4,16.1
1985-12-06,12.8,12.3,15.2,15.0,16.4,16.1,14.6
1985-12-07,12.3,15.2,15.0,16.4,16.1,14.6,18.2
1985-12-08,15.2,15.0,16.4,16.1,14.6,18.2,16.4
1985-12-09,15.0,16.4,16.1,14.6,18.2,16.4,16.6
1985-12-10,16.4,16.1,14.6,18.2,16.4,16.6,14.7
1985-12-11,16.1,14.6,18.2,16.4,16.6,14.7,15.8
1985-12-12,14.6,18.2,16.4,16.6,14.7,15.8,14.1
1985-12-13,18.2,16.4,16.6,14.7,15.8,14.1,13.5
1985-12-14,16.4,16.6,14.7,15.8,14.1,13.5,13.6
1985-12-15,16.6,14.7,15.8,14.1,13.5,13.6,13.7
1985-12-16,14.7,15.8,14.1,13.5,13.6,13.7,13.6
1985-12-17,15.8,14.1,13.5,13.6,13.7,13.6,12.1
1985-12-18,14.1,13.5,13.6,13.7,13.6,12.1,12.7
1985-12-19,13.5,13.6,13.7,13.6,12.1,12.7,13.3
1985-12-20,13.6,13.7,13.6,12.1,12.7,13.3,14.2
1985-12-21,13.7,13.6,12.1,12.7,13.3,14.2,15.0
1985-12-22,13.6,12.1,12.7,13.3,14.2,15.0,13.7
1985-12-23,12.1,12.7,13.3,14.2,15.0,13.7,12.0
1985-12-24,12.7,13.3,14.2,15.0,13.7,12.0,13.1
1985-12-25,13.3,14.2,15.0,13.7,12.0,13.1,13.2
1985-12-26,14.2,15.0,13.7,12.0,13.1,13.2,13.3
1985-12-27,15.0,13.7,12.0,13.1,13.2,13.3,11.5
1985-12-28,13.7,12.0,13.1,13.2,13.3,11.5,10.8
1985-12-29,12.0,13.1,13.2,13.3,11.5,10.8,12.0
1985-12-30,13.1,13.2,13.3,11.5,10.8,12.0,16.3
1985-12-31,13.2,13.3,11.5,10.8,12.0,16.3,14.4
1986-01-01,13.3,11.5,10.8,12.0,16.3,14.4,12.9
1986-01-02,11.5,10.8,12.0,16.3,14.4,12.9,13.8
1986-01-03,10.8,12.0,16.3,14.4,12.9,13.8,10.6
1986-01-04,12.0,16.3,14.4,12.9,13.8,10.6,12.6
1986-01-05,16.3,14.4,12.9,13.8,10.6,12.6,13.7
1986-01-06,14.4,12.9,13.8,10.6,12.6,13.7,12.6
1986-01-07,12.9,13.8,10.6,12.6,13.7,12.6,13.1
1986-01-08,13.8,10.6,12.6,13.7,12.6,13.1,15.4
1986-01-09,10.6,12.6,13.7,12.6,13.1,15.4,11.9
1986-01-10,12.6,13.7,12.6,13.1,15.4,11.9,13.8
1986-01-11,13.7,12.6,13.1,15.4,11.9,13.8,14.4
1986-01-12,12.6,13.1,15.4,11.9,13.8,14.4,15.2
1986-01-13,13.1,15.4,11.9,13.8,14.4,15.2,12.5
1986-01-14,15.4,11.9,13.8,14.4,15.2,12.5,12.2
1986-01-15,11.9,13.8,14.4,15.2,12.5,12.2,16.1
1986-01-16,13.8,14.4,15.2,12.5,12.2,16.1,14.6
1986-01-17,14.4,15.2,12.5,12.2,16.1,14.6,11.6
1986-01-18,15.2,12.5,12.2,16.1,14.6,11.6,13.1
1986-01-19,12.5,12.2,16.1,14.6,11.6,13.1,12.8
1986-01-20,12.2,16.1,14.6,11.6,13.1,12.8,15.2
1986-01-21,16.1,14.6,11.6,13.1,12.8,15.2,13.8
1986-01-22,14.6,11.6,13.1,12.8,15.2,13.8,15.0
1986-01-23,11.6,13.1,12.8,15.2,13.8,15.0,13.5
1986-01-24,13.1,12.8,15.2,13.8,15.0,13.5,11.8
1986-01-25,12.8,15.2,13.8,15.0,13.5,11.8,15.3
1986-01-26,15.2,13.8,15.0,13.5,11.8,15.3,13.5
1986-01-27,13.8,15.0,13.5,11.8,15.3,13.5,15.3
1986-01-28,15.0,13.5,11.8,15.3,13.5,15.3,13.8
1986-01-29,13.5,11.8,15.3,13.5,15.3,13.8,15.8
1986-01-30,11.8,15.3,13.5,15.3,13.8,15.8,17.4
1986-01-31,15.3,13.5,15.3,13.8,15.8,17.4,15.3
1986-02-01,13.5,15.3,13.8,15.8,17.4,15.3,14.6
1986-02-02,15.3,13.8,15.8,17.4,15.3,14.6,14.8
1986-02-03,13.8,15.8,17.4,15.3,14.6,14.8,10.7
1986-02-04,15.8,17.4,15.3,14.6,14.8,10.7,11.6
1986-02-05,17.4,15.3,14.6,14.8,10.7,11.6,13.6
1986-02-06,15.3,14.6,14.8,10.7,11.6,13.6,14.4
1986-02-07,14.6,14.8,10.7,11.6,13.6,14.4,11.8
1986-02-08,14.8,10.7,11.6,13.6,14.4,11.8,15.8
1986-02-09,10.7,11.6,13.6,14.4,11.8,15.8,16.0
1986-02-10,11.6,13.6,14.4,11.8,15.8,16.0,11.8
1986-02-11,13.6,14.4,11.8,15.8,16.0,11.8,14.5
1986-02-12,14.4,11.8,15.8,16.0,11.8,14.5,10.7
1986-02-13,11.8,15.8,16.0,11.8,14.5,10.7,14.2
1986-02-14,15.8,16.0,11.8,14.5,10.7,14.2,19.5
1986-02-15,16.0,11.8,14.5,10.7,14.2,19.5,21.4
1986-02-16,11.8,14.5,10.7,14.2,19.5,21.4,17.9
1986-02-17,14.5,10.7,14.2,19.5,21.4,17.9,17.4
1986-02-18,10.7,14.2,19.5,21.4,17.9,17.4,12.7
1986-02-19,14.2,19.5,21.4,17.9,17.4,12.7,13.8
1986-02-20,19.5,21.4,17.9,17.4,12.7,13.8,14.0
1986-02-21,21.4,17.9,17.4,12.7,13.8,14.0,15.0
1986-02-22,17.9,17.4,12.7,13.8,14.0,15.0,14.5
1986-02-23,17.4,12.7,13.8,14.0,15.0,14.5,13.1
1986-02-24,12.7,13.8,14.0,15.0,14.5,13.1,11.4
1986-02-25,13.8,14.0,15.0,14.5,13.1,11.4,12.5
1986-02-26,14.0,15.0,14.5,13.1,11.4,12.5,12.0
1986-02-27,15.0,14.5,13.1,11.4,12.5,12.0,13.4
1986-02-28,14.5,13.1,11.4,12.5,12.0,13.4,14.4
1986-03-01,13.1,11.4,12.5,12.0,13.4,14.4,17.7
1986-03-02,11.4,12.5,12.0,13.4,14.4,17.7,13.9
1986-03-03,12.5,12.0,13.4,14.4,17.7,13.9,13.3
1986-03-04,12.0,13.4,14.4,17.7,13.9,13.3,14.6
1986-03-05,13.4,14.4,17.7,13.9,13.3,14.6,16.4
1986-03-06,14.4,17.7,13.9,13.3,14.6,16.4,16.8
1986-03-07,17.7,13.9,13.3,14.6,16.4,16.8,20.0
1986-03-08,13.9,13.3,14.6,16.4,16.8,20.0,12.5
1986-03-09,13.3,14.6,16.4,16.8,20.0,12.5,12.7
1986-03-10,14.6,16.4,16.8,20.0,12.5,12.7,11.7
1986-03-11,16.4,16.8,20.0,12.5,12.7,11.7,12.7
1986-03-12,16.8,20.0,12.5,12.7,11.7,12.7,8.6
1986-03-13,20.0,12.5,12.7,11.7,12.7,8.6,11.9
1986-03-14,12.5,12.7,11.7,12.7,8.6,11.9,16.0
1986-03-15,12.7,11.7,12.7,8.6,11.9,16.0,15.2
1986-03-16,11.7,12.7,8.6,11.9,16.0,15.2,13.4
1986-03-17,12.7,8.6,11.9,16.0,15.2,13.4,11.6
1986-03-18,8.6,11.9,16.0,15.2,13.4,11.6,11.1
1986-03-19,11.9,16.0,15.2,13.4,11.6,11.1,15.6
1986-03-20,16.0,15.2,13.4,11.6,11.1,15.6,17.0
1986-03-21,15.2,13.4,11.6,11.1,15.6,17.0,18.5
1986-03-22,13.4,11.6,11.1,15.6,17.0,18.5,17.4
1986-03-23,11.6,11.1,15.6,17.0,18.5,17.4,16.5
1986-03-24,11.1,15.6,17.0,18.5,17.4,16.5,16.2
1986-03-25,15.6,17.0,18.5,17.4,16.5,16.2,16.1
1986-03-26,17.0,18.5,17.4,16.5,16.2,16.1,13.2
1986-03-27,18.5,17.4,16.5,16.2,16.1,13.2,18.0
1986-03-28,17.4,16.5,16.2,16.1,13.2,18.0,12.8
1986-03-29,16.5,16.2,16.1,13.2,18.0,12.8,11.7
1986-03-30,16.2,16.1,13.2,18.0,12.8,11.7,16.7
1986-03-31,16.1,13.2,18.0,12.8,11.7,16.7,15.6
1986-04-01,13.2,18.0,12.8,11.7,16.7,15.6,10.2
1986-04-02,18.0,12.8,11.7,16.7,15.6,10.2,10.3
1986-04-03,12.8,11.7,16.7,15.6,10.2,10.3,15.0
1986-04-04,11.7,16.7,15.6,10.2,10.3,15.0,18.0
1986-04-05,16.7,15.6,10.2,10.3,15.0,18.0,13.8
1986-04-06,15.6,10.2,10.3,15.0,18.0,13.8,10.5
1986-04-07,10.2,10.3,15.0,18.0,13.8,10.5,11.8
1986-04-08,10.3,15.0,18.0,13.8,10.5,11.8,7.2
1986-04-09,15.0,18.0,13.8,10.5,11.8,7.2,11.6
1986-04-10,18.0,13.8,10.5,11.8,7.2,11.6,7.4
1986-04-11,13.8,10.5,11.8,7.2,11.6,7.4,14.2
1986-04-12,10.5,11.8,7.2,11.6,7.4,14.2,12.2
1986-04-13,11.8,7.2,11.6,7.4,14.2,12.2,9.0
1986-04-14,7.2,11.6,7.4,14.2,12.2,9.0,12.3
1986-04-15,11.6,7.4,14.2,12.2,9.0,12.3,19.7
1986-04-16,7.4,14.2,12.2,9.0,12.3,19.7,12.8
1986-04-17,14.2,12.2,9.0,12.3,19.7,12.8,12.4
1986-04-18,12.2,9.0,12.3,19.7,12.8,12.4,12.0
1986-04-19,9.0,12.3,19.7,12.8,12.4,12.0,12.0
1986-04-20,12.3,19.7,12.8,12.4,12.0,12.0,11.1
1986-04-21,19.7,12.8,12.4,12.0,12.0,11.1,12.7
1986-04-22,12.8,12.4,12.0,12.0,11.1,12.7,14.2
1986-04-23,12.4,12.0,12.0,11.1,12.7,14.2,11.6
1986-04-24,12.0,12.0,11.1,12.7,14.2,11.6,12.0
1986-04-25,12.0,11.1,12.7,14.2,11.6,12.0,11.5
1986-04-26,11.1,12.7,14.2,11.6,12.0,11.5,8.3
1986-04-27,12.7,14.2,11.6,12.0,11.5,8.3,10.5
1986-04-28,14.2,11.6,12.0,11.5,8.3,10.5,9.0
1986-04-29,11.6,12.0,11.5,8.3,10.5,9.0,6.9
1986-04-30,12.0,11.5,8.3,10.5,9.0,6.9,9.4
1986-05-01,11.5,8.3,10.5,9.0,6.9,9.4,11.1
1986-05-02,8.3,10.5,9.0,6.9,9.4,11.1,9.1
1986-05-03,10.5,9.0,6.9,9.4,11.1,9.1,7.7
1986-05-04,9.0,6.9,9.4,11.1,9.1,7.7,10.0
1986-05-05,6.9,9.4,11.1,9.1,7.7,10.0,10.4
1986-05-06,9.4,11.1,9.1,7.7,10.0,10.4,8.0
1986-05-07,11.1,9.1,7.7,10.0,10.4,8.0,9.8
1986-05-08,9.1,7.7,10.0,10.4,8.0,9.8,12.4
1986-05-09,7.7,10.0,10.4,8.0,9.8,12.4,12.9
1986-05-10,10.0,10.4,8.0,9.8,12.4,12.9,12.3
1986-05-11,10.4,8.0,9.8,12.4,12.9,12.3,6.9
1986-05-12,8.0,9.8,12.4,12.9,12.3,6.9,10.5
1986-05-13,9.8,12.4,12.9,12.3,6.9,10.5,11.0
1986-05-14,12.4,12.9,12.3,6.9,10.5,11.0,9.7
1986-05-15,12.9,12.3,6.9,10.5,11.0,9.7,11.1
1986-05-16,12.3,6.9,10.5,11.0,9.7,11.1,11.5
1986-05-17,6.9,10.5,11.0,9.7,11.1,11.5,13.4
1986-05-18,10.5,11.0,9.7,11.1,11.5,13.4,10.9
1986-05-19,11.0,9.7,11.1,11.5,13.4,10.9,12.0
1986-05-20,9.7,11.1,11.5,13.4,10.9,12.0,12.1
1986-05-21,11.1,11.5,13.4,10.9,12.0,12.1,10.4
1986-05-22,11.5,13.4,10.9,12.0,12.1,10.4,10.0
1986-05-23,13.4,10.9,12.0,12.1,10.4,10.0,9.6
1986-05-24,10.9,12.0,12.1,10.4,10.0,9.6,11.3
1986-05-25,12.0,12.1,10.4,10.0,9.6,11.3,8.5
1986-05-26,12.1,10.4,10.0,9.6,11.3,8.5,6.3
1986-05-27,10.4,10.0,9.6,11.3,8.5,6.3,8.2
1986-05-28,10.0,9.6,11.3,8.5,6.3,8.2,10.7
1986-05-29,9.6,11.3,8.5,6.3,8.2,10.7,10.3
1986-05-30,11.3,8.5,6.3,8.2,10.7,10.3,9.5
1986-05-31,8.5,6.3,8.2,10.7,10.3,9.5,10.9
1986-06-01,6.3,8.2,10.7,10.3,9.5,10.9,10.9
1986-06-02,8.2,10.7,10.3,9.5,10.9,10.9,4.3
1986-06-03,10.7,10.3,9.5,10.9,10.9,4.3,5.2
1986-06-04,10.3,9.5,10.9,10.9,4.3,5.2,11.0
1986-06-05,9.5,10.9,10.9,4.3,5.2,11.0,11.6
1986-06-06,10.9,10.9,4.3,5.2,11.0,11.6,10.6
1986-06-07,10.9,4.3,5.2,11.0,11.6,10.6,9.4
1986-06-08,4.3,5.2,11.0,11.6,10.6,9.4,10.0
1986-06-09,5.2,11.0,11.6,10.6,9.4,10.0,9.6
1986-06-10,11.0,11.6,10.6,9.4,10.0,9.6,9.5
1986-06-11,11.6,10.6,9.4,10.0,9.6,9.5,9.7
1986-06-12,10.6,9.4,10.0,9.6,9.5,9.7,9.6
1986-06-13,9.4,10.0,9.6,9.5,9.7,9.6,7.0
1986-06-14,10.0,9.6,9.5,9.7,9.6,7.0,7.0
1986-06-15,9.6,9.5,9.7,9.6,7.0,7.0,6.8
1986-06-16,9.5,9.7,9.6,7.0,7.0,6.8,6.9
1986-06-17,9.7,9.6,7.0,7.0,6.8,6.9,8.0
1986-06-18,9.6,7.0,7.0,6.8,6.9,8.0,7.6
1986-06-19,7.0,7.0,6.8,6.9,8.0,7.6,8.6
1986-06-20,7.0,6.8,6.9,8.0,7.6,8.6,5.7
1986-06-21,6.8,6.9,8.0,7.6,8.6,5.7,5.5
1986-06-22,6.9,8.0,7.6,8.6,5.7,5.5,5.7
1986-06-23,8.0,7.6,8.6,5.7,5.5,5.7,5.7
1986-06-24,7.6,8.6,5.7,5.5,5.7,5.7,6.6
